170209 123053.161|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketB_Magnolia Student Info and PC Squared\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170209 124811.949|INFO|Thread-92|dumpPacket|Packet UPDATE_SETTING (Seq #44 ) handlePacket
170209 124811.980|INFO|Thread-92|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124811.980|INFO|Thread-92|dumpPacket|    To: SERVER0 @ site 1
170209 124811.980|INFO|Thread-92|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Klein Oak
170209 124811.980|DEBUG|Thread-92|logDebugMessage|Account Event CHANGED TEAM43 @ site 1
170209 124811.980|INFO|Thread-92|info|sendToClient b4 to TEAM43 @ site 1 Packet[UPDATE_SETTING] #87 SERVER0 @ site 1 -> TEAM43 @ site 1
170209 124812.011|WARNING|Thread-92|logWarning|Unable to send packet to TEAM43 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.45.packet
170209 124812.011|INFO|Thread-92|info|sendToClient af to TEAM43 @ site 1 Packet[UPDATE_SETTING] #87 SERVER0 @ site 1 -> TEAM43 @ site 1
170209 124812.074|INFO|Thread-92|info|sendToClient (send) TEAM43 @ site 1 Packet[UPDATE_SETTING] #87 SERVER0 @ site 1 -> TEAM43 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124812.089|INFO|Thread-92|info|handlePacket end Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124812.105|INFO|Thread-92|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124826.635|INFO|Thread-94|info|receiveObject start got Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124826.635|INFO|Thread-94|info|receiveObject Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124826.635|INFO|Thread-94|dumpPacket|Packet UPDATE_SETTING (Seq #45 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124826.650|INFO|Thread-94|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124826.650|INFO|Thread-94|dumpPacket|    To: SERVER0 @ site 1
170209 124826.650|INFO|Thread-94|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Navasota
170209 124826.666|INFO|Thread-94|info|handlePacket start Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124826.666|INFO|Thread-94|dumpPacket|Packet UPDATE_SETTING (Seq #45 ) handlePacket
170209 124826.666|INFO|Thread-94|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124826.666|INFO|Thread-94|dumpPacket|    To: SERVER0 @ site 1
170209 124826.666|INFO|Thread-94|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account Navasota
170209 124826.666|DEBUG|Thread-94|logDebugMessage|Account Event CHANGED TEAM44 @ site 1
170209 124826.666|INFO|Thread-94|info|sendToClient b4 to TEAM44 @ site 1 Packet[UPDATE_SETTING] #89 SERVER0 @ site 1 -> TEAM44 @ site 1
170209 124826.697|WARNING|Thread-94|logWarning|Unable to send packet to TEAM44 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.46.packet
170209 124826.697|INFO|Thread-94|info|sendToClient af to TEAM44 @ site 1 Packet[UPDATE_SETTING] #89 SERVER0 @ site 1 -> TEAM44 @ site 1
170209 124826.760|INFO|Thread-94|info|sendToClient (send) TEAM44 @ site 1 Packet[UPDATE_SETTING] #89 SERVER0 @ site 1 -> TEAM44 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124826.775|INFO|Thread-94|info|handlePacket end Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124826.775|INFO|Thread-94|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124844.978|INFO|Thread-96|info|receiveObject start got Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124844.978|INFO|Thread-96|info|receiveObject Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124844.978|INFO|Thread-96|dumpPacket|Packet UPDATE_SETTING (Seq #46 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124844.978|INFO|Thread-96|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124844.993|INFO|Thread-96|dumpPacket|    To: SERVER0 @ site 1
170209 124844.993|INFO|Thread-96|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyWoods
170209 124844.993|INFO|Thread-96|info|handlePacket start Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124844.993|INFO|Thread-96|dumpPacket|Packet UPDATE_SETTING (Seq #46 ) handlePacket
170209 124844.993|INFO|Thread-96|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124844.993|INFO|Thread-96|dumpPacket|    To: SERVER0 @ site 1
170209 124844.993|INFO|Thread-96|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account CyWoods
170209 124844.993|DEBUG|Thread-96|logDebugMessage|Account Event CHANGED TEAM45 @ site 1
170209 124844.993|INFO|Thread-96|info|sendToClient b4 to TEAM45 @ site 1 Packet[UPDATE_SETTING] #91 SERVER0 @ site 1 -> TEAM45 @ site 1
170209 124845.040|WARNING|Thread-96|logWarning|Unable to send packet to TEAM45 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.47.packet
170209 124845.040|INFO|Thread-96|info|sendToClient af to TEAM45 @ site 1 Packet[UPDATE_SETTING] #91 SERVER0 @ site 1 -> TEAM45 @ site 1
170209 124845.103|INFO|Thread-96|info|sendToClient (send) TEAM45 @ site 1 Packet[UPDATE_SETTING] #91 SERVER0 @ site 1 -> TEAM45 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124845.118|INFO|Thread-96|info|handlePacket end Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124845.118|INFO|Thread-96|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124908.958|INFO|Thread-98|info|receiveObject start got Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124908.974|INFO|Thread-98|info|receiveObject Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124908.974|INFO|Thread-98|dumpPacket|Packet UPDATE_SETTING (Seq #47 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 124908.974|INFO|Thread-98|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124908.989|INFO|Thread-98|dumpPacket|    To: SERVER0 @ site 1
170209 124908.989|INFO|Thread-98|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account TWHS White
170209 124908.989|INFO|Thread-98|info|handlePacket start Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124908.989|INFO|Thread-98|dumpPacket|Packet UPDATE_SETTING (Seq #47 ) handlePacket
170209 124908.989|INFO|Thread-98|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 124908.989|INFO|Thread-98|dumpPacket|    To: SERVER0 @ site 1
170209 124908.989|INFO|Thread-98|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account TWHS White
170209 124908.989|DEBUG|Thread-98|logDebugMessage|Account Event CHANGED TEAM46 @ site 1
170209 124909.005|INFO|Thread-98|info|sendToClient b4 to TEAM46 @ site 1 Packet[UPDATE_SETTING] #93 SERVER0 @ site 1 -> TEAM46 @ site 1
170209 124909.036|WARNING|Thread-98|logWarning|Unable to send packet to TEAM46 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.48.packet
170209 124909.036|INFO|Thread-98|info|sendToClient af to TEAM46 @ site 1 Packet[UPDATE_SETTING] #93 SERVER0 @ site 1 -> TEAM46 @ site 1
170209 124909.099|INFO|Thread-98|info|sendToClient (send) TEAM46 @ site 1 Packet[UPDATE_SETTING] #93 SERVER0 @ site 1 -> TEAM46 @ site 1 Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124909.114|INFO|Thread-98|info|handlePacket end Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 124909.114|INFO|Thread-98|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 124940.131|INFO|Thread-4|info|connection Dropped for Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 124940.131|INFO|Thread-4|connectionDropped|connection Dropped for Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735 which is ADMINISTRATOR1 @ site 1
170209 124940.131|DEBUG|Thread-4|logDebugMessage|Login Event LOGOFF ADMINISTRATOR1 @ site 1
170209 124940.131|INFO|Thread-4|dumpPacket|Packet DROPPED_CONNECTION (Seq #96 ) removeConnection
170209 124940.147|INFO|Thread-4|dumpPacket|  From: SERVER0 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: null)
170209 124940.147|INFO|Thread-4|dumpPacket|    To: SERVER0 @ site 0
170209 124940.147|INFO|Thread-4|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/127.0.0.1,port=60658,localport=50002]--332917617616310735
170209 125103.819|INFO|Thread-100|info|connectionEstablished: Socket[addr=/127.0.0.1,port=60796,localport=50002]--8204634804458688201
170209 125118.783|INFO|Thread-100|info|connection Dropped for Socket[addr=/127.0.0.1,port=60796,localport=50002]--8204634804458688201
170209 125118.799|INFO|Thread-100|dumpPacket|Packet DROPPED_CONNECTION (Seq #98 ) removeConnection
170209 125118.799|INFO|Thread-100|dumpPacket|  From: SERVER0 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: null)
170209 125118.799|INFO|Thread-100|dumpPacket|    To: SERVER0 @ site 0
170209 125118.814|INFO|Thread-100|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/127.0.0.1,port=60796,localport=50002]--8204634804458688201
170209 125132.086|INFO|Thread-101|info|connectionEstablished: Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125139.700|INFO|Thread-102|info|receiveObject start got Packet[LOGIN_REQUEST] #1 SCOREBOARD1 @ site 0 -> SERVER0 @ site 0
170209 125139.700|INFO|Thread-102|info|receiveObject Packet[LOGIN_REQUEST] #1 SCOREBOARD1 @ site 0 -> SERVER0 @ site 0
170209 125139.732|INFO|Thread-102|info|sendToClient (send) SCOREBOARD1 @ site 0 Packet[LOGIN_FAILED] #100 SERVER0 @ site 1 -> SCOREBOARD1 @ site 0 Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125139.747|INFO|Thread-102|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 125143.282|INFO|Thread-104|info|receiveObject start got Packet[LOGIN_REQUEST] #2 SCOREBOARD1 @ site 0 -> SERVER0 @ site 0
170209 125143.282|INFO|Thread-104|info|receiveObject Packet[LOGIN_REQUEST] #2 SCOREBOARD1 @ site 0 -> SERVER0 @ site 0
170209 125143.313|DEBUG|Thread-104|logDebugMessage|Login Event NEW_LOGIN SCOREBOARD1 @ site 1
170209 125143.313|INFO|Thread-104|info|LOGIN logged in SCOREBOARD1 @ site 1 at Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125143.313|INFO|Thread-104|info|sendToClient b4 to SCOREBOARD1 @ site 1 Packet[LOGIN_SUCCESS] #101 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1
170209 125143.313|INFO|Thread-104|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125143.313|INFO|Thread-104|info|sendToClient (send) SCOREBOARD1 @ site 1 Packet[LOGIN_SUCCESS] #101 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1 Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125143.329|INFO|Thread-104|info|sendToClient af to SCOREBOARD1 @ site 1 Packet[LOGIN_SUCCESS] #101 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1
170209 125143.532|INFO|Thread-104|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 125229.914|INFO|Thread-101|info|connection Dropped for Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125229.914|INFO|Thread-101|connectionDropped|connection Dropped for Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244 which is SCOREBOARD1 @ site 1
170209 125229.929|DEBUG|Thread-101|logDebugMessage|Login Event LOGOFF SCOREBOARD1 @ site 1
170209 125229.929|INFO|Thread-101|dumpPacket|Packet DROPPED_CONNECTION (Seq #104 ) removeConnection
170209 125229.929|INFO|Thread-101|dumpPacket|  From: SERVER0 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: null)
170209 125229.929|INFO|Thread-101|dumpPacket|    To: SERVER0 @ site 0
170209 125229.929|INFO|Thread-101|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/127.0.0.1,port=60797,localport=50002]--355433925373556244
170209 125240.661|INFO|Thread-106|info|connectionEstablished: Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125246.986|INFO|Thread-107|info|receiveObject start got Packet[LOGIN_REQUEST] #1 ADMINISTRATOR0 @ site 0 -> SERVER0 @ site 0
170209 125247.002|INFO|Thread-107|info|receiveObject Packet[LOGIN_REQUEST] #1 ADMINISTRATOR0 @ site 0 -> SERVER0 @ site 0
170209 125247.022|INFO|Thread-107|info|sendToClient (send) ADMINISTRATOR0 @ site 0 Packet[LOGIN_FAILED] #106 SERVER0 @ site 1 -> ADMINISTRATOR0 @ site 0 Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125247.038|INFO|Thread-107|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 125254.243|INFO|Thread-109|info|receiveObject start got Packet[LOGIN_REQUEST] #2 ADMINISTRATOR1 @ site 0 -> SERVER0 @ site 0
170209 125254.243|INFO|Thread-109|info|receiveObject Packet[LOGIN_REQUEST] #2 ADMINISTRATOR1 @ site 0 -> SERVER0 @ site 0
170209 125254.274|DEBUG|Thread-109|logDebugMessage|Login Event NEW_LOGIN ADMINISTRATOR1 @ site 1
170209 125254.289|INFO|Thread-109|info|LOGIN logged in ADMINISTRATOR1 @ site 1 at Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125254.289|INFO|Thread-109|info|sendToClient b4 to ADMINISTRATOR1 @ site 1 Packet[LOGIN_SUCCESS] #107 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1
170209 125254.289|INFO|Thread-109|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125254.305|INFO|Thread-109|info|sendToClient (send) ADMINISTRATOR1 @ site 1 Packet[LOGIN_SUCCESS] #107 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1 Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125254.321|INFO|Thread-109|info|sendToClient af to ADMINISTRATOR1 @ site 1 Packet[LOGIN_SUCCESS] #107 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1
170209 125254.321|INFO|Thread-109|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #108 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125254.633|INFO|Thread-109|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 125317.789|INFO|Thread-112|info|receiveObject start got Packet[UPDATE_SETTING] #3 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 125317.789|INFO|Thread-112|info|receiveObject Packet[UPDATE_SETTING] #3 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 125317.805|INFO|Thread-112|dumpPacket|Packet UPDATE_SETTING (Seq #3 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170209 125317.805|INFO|Thread-112|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 125317.805|INFO|Thread-112|dumpPacket|    To: SERVER0 @ site 1
170209 125317.820|INFO|Thread-112|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account The God that once was
170209 125317.820|INFO|Thread-112|info|handlePacket start Packet[UPDATE_SETTING] #3 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 125317.820|INFO|Thread-112|dumpPacket|Packet UPDATE_SETTING (Seq #3 ) handlePacket
170209 125317.820|INFO|Thread-112|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: Default-3425878675268062453)
170209 125317.820|INFO|Thread-112|dumpPacket|    To: SERVER0 @ site 1
170209 125317.820|INFO|Thread-112|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account The God that once was
170209 125317.820|DEBUG|Thread-112|logDebugMessage|Account Event CHANGED TEAM1 @ site 1
170209 125317.820|INFO|Thread-112|info|sendToClient b4 to TEAM1 @ site 1 Packet[UPDATE_SETTING] #109 SERVER0 @ site 1 -> TEAM1 @ site 1
170209 125317.867|WARNING|Thread-112|logWarning|Unable to send packet to TEAM1 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet8316.55.packet
170209 125317.867|INFO|Thread-112|info|sendToClient af to TEAM1 @ site 1 Packet[UPDATE_SETTING] #109 SERVER0 @ site 1 -> TEAM1 @ site 1
170209 125317.914|INFO|Thread-112|info|sendToClient (send) TEAM1 @ site 1 Packet[UPDATE_SETTING] #109 SERVER0 @ site 1 -> TEAM1 @ site 1 Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125317.930|INFO|Thread-112|info|handlePacket end Packet[UPDATE_SETTING] #3 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170209 125317.930|INFO|Thread-112|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170209 125329.607|INFO|Thread-106|info|connection Dropped for Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
170209 125329.607|INFO|Thread-106|connectionDropped|connection Dropped for Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181 which is ADMINISTRATOR1 @ site 1
170209 125329.607|DEBUG|Thread-106|logDebugMessage|Login Event LOGOFF ADMINISTRATOR1 @ site 1
170209 125329.623|INFO|Thread-106|dumpPacket|Packet DROPPED_CONNECTION (Seq #112 ) removeConnection
170209 125329.623|INFO|Thread-106|dumpPacket|  From: SERVER0 @ site 1 (Mellen @ 10.252.65.255) (Contest Id: null)
170209 125329.623|INFO|Thread-106|dumpPacket|    To: SERVER0 @ site 0
170209 125329.623|INFO|Thread-106|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/127.0.0.1,port=60806,localport=50002]--32297514542753181
