170205 170347.299|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketA_2017_Waller\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170205 170614.328|INFO|Thread-25|info|sendToClient af to TEAM4 @ site 1 Packet[UPDATE_SETTING] #14 SERVER0 @ site 1 -> TEAM4 @ site 1
170205 170614.484|INFO|Thread-25|info|sendToClient (send) TEAM4 @ site 1 Packet[UPDATE_SETTING] #14 SERVER0 @ site 1 -> TEAM4 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170614.499|INFO|Thread-25|info|handlePacket end Packet[UPDATE_SETTING] #10 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170614.499|INFO|Thread-25|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 170903.427|INFO|Thread-27|info|receiveObject start got Packet[UPDATE_SETTING] #11 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170903.427|INFO|Thread-27|info|receiveObject Packet[UPDATE_SETTING] #11 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170903.443|INFO|Thread-27|dumpPacket|Packet UPDATE_SETTING (Seq #11 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 170903.443|INFO|Thread-27|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170903.443|INFO|Thread-27|dumpPacket|    To: SERVER0 @ site 1
170205 170903.443|INFO|Thread-27|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team5
170205 170903.443|INFO|Thread-27|info|handlePacket start Packet[UPDATE_SETTING] #11 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170903.443|INFO|Thread-27|dumpPacket|Packet UPDATE_SETTING (Seq #11 ) handlePacket
170205 170903.443|INFO|Thread-27|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170903.443|INFO|Thread-27|dumpPacket|    To: SERVER0 @ site 1
170205 170903.459|INFO|Thread-27|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team5
170205 170903.459|DEBUG|Thread-27|logDebugMessage|Account Event CHANGED TEAM5 @ site 1
170205 170903.459|INFO|Thread-27|info|sendToClient b4 to TEAM5 @ site 1 Packet[UPDATE_SETTING] #16 SERVER0 @ site 1 -> TEAM5 @ site 1
170205 170903.490|WARNING|Thread-27|logWarning|Unable to send packet to TEAM5 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.8.packet
170205 170903.490|INFO|Thread-27|info|sendToClient af to TEAM5 @ site 1 Packet[UPDATE_SETTING] #16 SERVER0 @ site 1 -> TEAM5 @ site 1
170205 170903.552|INFO|Thread-27|info|sendToClient (send) TEAM5 @ site 1 Packet[UPDATE_SETTING] #16 SERVER0 @ site 1 -> TEAM5 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170903.568|INFO|Thread-27|info|handlePacket end Packet[UPDATE_SETTING] #11 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170903.568|INFO|Thread-27|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 170911.346|INFO|Thread-29|info|receiveObject start got Packet[UPDATE_SETTING] #12 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170911.346|INFO|Thread-29|info|receiveObject Packet[UPDATE_SETTING] #12 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170911.361|INFO|Thread-29|dumpPacket|Packet UPDATE_SETTING (Seq #12 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 170911.361|INFO|Thread-29|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170911.361|INFO|Thread-29|dumpPacket|    To: SERVER0 @ site 1
170205 170911.361|INFO|Thread-29|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team6
170205 170911.361|INFO|Thread-29|info|handlePacket start Packet[UPDATE_SETTING] #12 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170911.361|INFO|Thread-29|dumpPacket|Packet UPDATE_SETTING (Seq #12 ) handlePacket
170205 170911.361|INFO|Thread-29|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170911.361|INFO|Thread-29|dumpPacket|    To: SERVER0 @ site 1
170205 170911.361|INFO|Thread-29|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team6
170205 170911.361|DEBUG|Thread-29|logDebugMessage|Account Event CHANGED TEAM6 @ site 1
170205 170911.377|INFO|Thread-29|info|sendToClient b4 to TEAM6 @ site 1 Packet[UPDATE_SETTING] #18 SERVER0 @ site 1 -> TEAM6 @ site 1
170205 170911.408|WARNING|Thread-29|logWarning|Unable to send packet to TEAM6 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.9.packet
170205 170911.408|INFO|Thread-29|info|sendToClient af to TEAM6 @ site 1 Packet[UPDATE_SETTING] #18 SERVER0 @ site 1 -> TEAM6 @ site 1
170205 170911.471|INFO|Thread-29|info|sendToClient (send) TEAM6 @ site 1 Packet[UPDATE_SETTING] #18 SERVER0 @ site 1 -> TEAM6 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170911.471|INFO|Thread-29|info|handlePacket end Packet[UPDATE_SETTING] #12 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170911.486|INFO|Thread-29|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 170920.004|INFO|Thread-31|info|receiveObject start got Packet[UPDATE_SETTING] #13 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170920.004|INFO|Thread-31|info|receiveObject Packet[UPDATE_SETTING] #13 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170920.004|INFO|Thread-31|dumpPacket|Packet UPDATE_SETTING (Seq #13 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 170920.004|INFO|Thread-31|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170920.004|INFO|Thread-31|dumpPacket|    To: SERVER0 @ site 1
170205 170920.004|INFO|Thread-31|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team7
170205 170920.004|INFO|Thread-31|info|handlePacket start Packet[UPDATE_SETTING] #13 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170920.004|INFO|Thread-31|dumpPacket|Packet UPDATE_SETTING (Seq #13 ) handlePacket
170205 170920.019|INFO|Thread-31|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170920.019|INFO|Thread-31|dumpPacket|    To: SERVER0 @ site 1
170205 170920.019|INFO|Thread-31|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team7
170205 170920.019|DEBUG|Thread-31|logDebugMessage|Account Event CHANGED TEAM7 @ site 1
170205 170920.019|INFO|Thread-31|info|sendToClient b4 to TEAM7 @ site 1 Packet[UPDATE_SETTING] #20 SERVER0 @ site 1 -> TEAM7 @ site 1
170205 170920.082|WARNING|Thread-31|logWarning|Unable to send packet to TEAM7 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.10.packet
170205 170920.082|INFO|Thread-31|info|sendToClient af to TEAM7 @ site 1 Packet[UPDATE_SETTING] #20 SERVER0 @ site 1 -> TEAM7 @ site 1
170205 170920.160|INFO|Thread-31|info|sendToClient (send) TEAM7 @ site 1 Packet[UPDATE_SETTING] #20 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170920.175|INFO|Thread-31|info|handlePacket end Packet[UPDATE_SETTING] #13 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170920.175|INFO|Thread-31|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 170928.053|INFO|Thread-33|info|receiveObject start got Packet[UPDATE_SETTING] #14 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170928.053|INFO|Thread-33|info|receiveObject Packet[UPDATE_SETTING] #14 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170928.053|INFO|Thread-33|dumpPacket|Packet UPDATE_SETTING (Seq #14 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 170928.053|INFO|Thread-33|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170928.053|INFO|Thread-33|dumpPacket|    To: SERVER0 @ site 1
170205 170928.053|INFO|Thread-33|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team8
170205 170928.053|INFO|Thread-33|info|handlePacket start Packet[UPDATE_SETTING] #14 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170928.068|INFO|Thread-33|dumpPacket|Packet UPDATE_SETTING (Seq #14 ) handlePacket
170205 170928.068|INFO|Thread-33|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170928.068|INFO|Thread-33|dumpPacket|    To: SERVER0 @ site 1
170205 170928.068|INFO|Thread-33|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team8
170205 170928.068|DEBUG|Thread-33|logDebugMessage|Account Event CHANGED TEAM8 @ site 1
170205 170928.068|INFO|Thread-33|info|sendToClient b4 to TEAM8 @ site 1 Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> TEAM8 @ site 1
170205 170928.099|WARNING|Thread-33|logWarning|Unable to send packet to TEAM8 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.11.packet
170205 170928.115|INFO|Thread-33|info|sendToClient af to TEAM8 @ site 1 Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> TEAM8 @ site 1
170205 170928.178|INFO|Thread-33|info|sendToClient (send) TEAM8 @ site 1 Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> TEAM8 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170928.193|INFO|Thread-33|info|handlePacket end Packet[UPDATE_SETTING] #14 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170928.193|INFO|Thread-33|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 170940.324|INFO|Thread-35|info|receiveObject start got Packet[UPDATE_SETTING] #15 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170940.340|INFO|Thread-35|info|receiveObject Packet[UPDATE_SETTING] #15 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170940.340|INFO|Thread-35|dumpPacket|Packet UPDATE_SETTING (Seq #15 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 170940.340|INFO|Thread-35|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170940.340|INFO|Thread-35|dumpPacket|    To: SERVER0 @ site 1
170205 170940.340|INFO|Thread-35|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team9
170205 170940.340|INFO|Thread-35|info|handlePacket start Packet[UPDATE_SETTING] #15 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170940.340|INFO|Thread-35|dumpPacket|Packet UPDATE_SETTING (Seq #15 ) handlePacket
170205 170940.340|INFO|Thread-35|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170940.340|INFO|Thread-35|dumpPacket|    To: SERVER0 @ site 1
170205 170940.340|INFO|Thread-35|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team9
170205 170940.340|DEBUG|Thread-35|logDebugMessage|Account Event CHANGED TEAM9 @ site 1
170205 170940.340|INFO|Thread-35|info|sendToClient b4 to TEAM9 @ site 1 Packet[UPDATE_SETTING] #24 SERVER0 @ site 1 -> TEAM9 @ site 1
170205 170940.371|WARNING|Thread-35|logWarning|Unable to send packet to TEAM9 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.12.packet
170205 170940.371|INFO|Thread-35|info|sendToClient af to TEAM9 @ site 1 Packet[UPDATE_SETTING] #24 SERVER0 @ site 1 -> TEAM9 @ site 1
170205 170940.433|INFO|Thread-35|info|sendToClient (send) TEAM9 @ site 1 Packet[UPDATE_SETTING] #24 SERVER0 @ site 1 -> TEAM9 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170940.449|INFO|Thread-35|info|handlePacket end Packet[UPDATE_SETTING] #15 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170940.449|INFO|Thread-35|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 170951.798|INFO|Thread-37|info|receiveObject start got Packet[UPDATE_SETTING] #16 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170951.798|INFO|Thread-37|info|receiveObject Packet[UPDATE_SETTING] #16 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170951.798|INFO|Thread-37|dumpPacket|Packet UPDATE_SETTING (Seq #16 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 170951.798|INFO|Thread-37|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170951.798|INFO|Thread-37|dumpPacket|    To: SERVER0 @ site 1
170205 170951.798|INFO|Thread-37|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team10
170205 170951.798|INFO|Thread-37|info|handlePacket start Packet[UPDATE_SETTING] #16 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170951.798|INFO|Thread-37|dumpPacket|Packet UPDATE_SETTING (Seq #16 ) handlePacket
170205 170951.798|INFO|Thread-37|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 170951.813|INFO|Thread-37|dumpPacket|    To: SERVER0 @ site 1
170205 170951.813|INFO|Thread-37|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team10
170205 170951.813|DEBUG|Thread-37|logDebugMessage|Account Event CHANGED TEAM10 @ site 1
170205 170951.829|INFO|Thread-37|info|sendToClient b4 to TEAM10 @ site 1 Packet[UPDATE_SETTING] #26 SERVER0 @ site 1 -> TEAM10 @ site 1
170205 170951.860|WARNING|Thread-37|logWarning|Unable to send packet to TEAM10 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.13.packet
170205 170951.860|INFO|Thread-37|info|sendToClient af to TEAM10 @ site 1 Packet[UPDATE_SETTING] #26 SERVER0 @ site 1 -> TEAM10 @ site 1
170205 170951.923|INFO|Thread-37|info|sendToClient (send) TEAM10 @ site 1 Packet[UPDATE_SETTING] #26 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 170951.938|INFO|Thread-37|info|handlePacket end Packet[UPDATE_SETTING] #16 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 170951.938|INFO|Thread-37|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171002.082|INFO|Thread-39|info|receiveObject start got Packet[UPDATE_SETTING] #17 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171002.082|INFO|Thread-39|info|receiveObject Packet[UPDATE_SETTING] #17 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171002.098|INFO|Thread-39|dumpPacket|Packet UPDATE_SETTING (Seq #17 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171002.098|INFO|Thread-39|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171002.113|INFO|Thread-39|dumpPacket|    To: SERVER0 @ site 1
170205 171002.113|INFO|Thread-39|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team11
170205 171002.129|INFO|Thread-39|info|handlePacket start Packet[UPDATE_SETTING] #17 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171002.129|INFO|Thread-39|dumpPacket|Packet UPDATE_SETTING (Seq #17 ) handlePacket
170205 171002.129|INFO|Thread-39|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171002.129|INFO|Thread-39|dumpPacket|    To: SERVER0 @ site 1
170205 171002.129|INFO|Thread-39|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team11
170205 171002.129|DEBUG|Thread-39|logDebugMessage|Account Event CHANGED TEAM11 @ site 1
170205 171002.144|INFO|Thread-39|info|sendToClient b4 to TEAM11 @ site 1 Packet[UPDATE_SETTING] #28 SERVER0 @ site 1 -> TEAM11 @ site 1
170205 171002.191|WARNING|Thread-39|logWarning|Unable to send packet to TEAM11 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.14.packet
170205 171002.191|INFO|Thread-39|info|sendToClient af to TEAM11 @ site 1 Packet[UPDATE_SETTING] #28 SERVER0 @ site 1 -> TEAM11 @ site 1
170205 171002.254|INFO|Thread-39|info|sendToClient (send) TEAM11 @ site 1 Packet[UPDATE_SETTING] #28 SERVER0 @ site 1 -> TEAM11 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171002.269|INFO|Thread-39|info|handlePacket end Packet[UPDATE_SETTING] #17 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171002.269|INFO|Thread-39|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171010.384|INFO|Thread-41|info|receiveObject start got Packet[UPDATE_SETTING] #18 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171010.384|INFO|Thread-41|info|receiveObject Packet[UPDATE_SETTING] #18 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171010.400|INFO|Thread-41|dumpPacket|Packet UPDATE_SETTING (Seq #18 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171010.400|INFO|Thread-41|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171010.400|INFO|Thread-41|dumpPacket|    To: SERVER0 @ site 1
170205 171010.400|INFO|Thread-41|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team12
170205 171010.400|INFO|Thread-41|info|handlePacket start Packet[UPDATE_SETTING] #18 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171010.400|INFO|Thread-41|dumpPacket|Packet UPDATE_SETTING (Seq #18 ) handlePacket
170205 171010.400|INFO|Thread-41|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171010.400|INFO|Thread-41|dumpPacket|    To: SERVER0 @ site 1
170205 171010.400|INFO|Thread-41|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team12
170205 171010.400|DEBUG|Thread-41|logDebugMessage|Account Event CHANGED TEAM12 @ site 1
170205 171010.400|INFO|Thread-41|info|sendToClient b4 to TEAM12 @ site 1 Packet[UPDATE_SETTING] #30 SERVER0 @ site 1 -> TEAM12 @ site 1
170205 171010.431|WARNING|Thread-41|logWarning|Unable to send packet to TEAM12 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.15.packet
170205 171010.431|INFO|Thread-41|info|sendToClient af to TEAM12 @ site 1 Packet[UPDATE_SETTING] #30 SERVER0 @ site 1 -> TEAM12 @ site 1
170205 171010.494|INFO|Thread-41|info|sendToClient (send) TEAM12 @ site 1 Packet[UPDATE_SETTING] #30 SERVER0 @ site 1 -> TEAM12 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171010.509|INFO|Thread-41|info|handlePacket end Packet[UPDATE_SETTING] #18 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171010.509|INFO|Thread-41|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171021.916|INFO|Thread-43|info|receiveObject start got Packet[UPDATE_SETTING] #19 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171021.916|INFO|Thread-43|info|receiveObject Packet[UPDATE_SETTING] #19 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171021.916|INFO|Thread-43|dumpPacket|Packet UPDATE_SETTING (Seq #19 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171021.916|INFO|Thread-43|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171021.916|INFO|Thread-43|dumpPacket|    To: SERVER0 @ site 1
170205 171021.916|INFO|Thread-43|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team13
170205 171021.931|INFO|Thread-43|info|handlePacket start Packet[UPDATE_SETTING] #19 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171021.931|INFO|Thread-43|dumpPacket|Packet UPDATE_SETTING (Seq #19 ) handlePacket
170205 171021.931|INFO|Thread-43|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171021.931|INFO|Thread-43|dumpPacket|    To: SERVER0 @ site 1
170205 171021.931|INFO|Thread-43|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team13
170205 171021.931|DEBUG|Thread-43|logDebugMessage|Account Event CHANGED TEAM13 @ site 1
170205 171021.947|INFO|Thread-43|info|sendToClient b4 to TEAM13 @ site 1 Packet[UPDATE_SETTING] #32 SERVER0 @ site 1 -> TEAM13 @ site 1
170205 171021.978|WARNING|Thread-43|logWarning|Unable to send packet to TEAM13 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.16.packet
170205 171021.978|INFO|Thread-43|info|sendToClient af to TEAM13 @ site 1 Packet[UPDATE_SETTING] #32 SERVER0 @ site 1 -> TEAM13 @ site 1
170205 171022.041|INFO|Thread-43|info|sendToClient (send) TEAM13 @ site 1 Packet[UPDATE_SETTING] #32 SERVER0 @ site 1 -> TEAM13 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171022.056|INFO|Thread-43|info|handlePacket end Packet[UPDATE_SETTING] #19 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171022.056|INFO|Thread-43|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
